S121C	2025-05-22 16:30:50
value unit [W]	time unit [ms]
wavelength	525.000nm
range	AUTO
7.719906E-07	239515
7.717134E-07	239815
7.728394E-07	240115
7.715227E-07	240421
7.718599E-07	240722
7.722128E-07	241022
7.740280E-07	241322
7.770557E-07	241622
7.722600E-07	241922
7.724676E-07	242222
7.760797E-07	242522
7.766888E-07	242822
7.776836E-07	243122
7.784669E-07	243422
7.789578E-07	243722
7.776723E-07	244022
7.785902E-07	244322
7.774022E-07	244622
7.735603E-07	244922
7.866875E-07	245222
8.135398E-07	245524
8.155058E-07	245824
8.140192E-07	246124
8.148267E-07	246424
8.154230E-07	246724
8.168727E-07	247024
8.157321E-07	247324
8.147762E-07	247624
8.160428E-07	247924
8.145793E-07	248224
8.166980E-07	248524
8.154152E-07	248824
8.165811E-07	249124
8.155624E-07	249424
8.158408E-07	249724
8.153982E-07	250024
8.158848E-07	250324
8.158839E-07	250624
8.162999E-07	250924
8.157167E-07	251224
8.161807E-07	251524
8.159243E-07	251824
8.159639E-07	252124
8.159849E-07	252424
8.157265E-07	252725
8.159219E-07	253025
8.161427E-07	253325
8.173553E-07	253625
8.164492E-07	253925
8.174792E-07	254225
8.154923E-07	254525
8.157513E-07	254825
8.196758E-07	255125
8.605813E-07	255425
8.641748E-07	255725
8.633958E-07	256025
8.634800E-07	256325
8.635521E-07	256625
8.632711E-07	256925
8.625562E-07	257225
8.625234E-07	257525
8.629675E-07	257825
8.638782E-07	258125
8.627023E-07	258425
8.626470E-07	258725
8.630046E-07	259025
8.627336E-07	259325
8.626193E-07	259625
8.631213E-07	259925
8.622488E-07	260226
8.628023E-07	260526
8.622962E-07	260826
8.626611E-07	261126
8.622486E-07	261426
8.626692E-07	261726
8.625634E-07	262026
8.625818E-07	262326
8.629078E-07	262626
8.626328E-07	262926
8.625704E-07	263226
8.624049E-07	263526
8.624914E-07	263826
8.632796E-07	264126
8.628211E-07	264426
8.634958E-07	264726
8.639556E-07	265026
8.919085E-07	265326
9.070142E-07	265626
9.061307E-07	265926
9.071680E-07	266226
9.070121E-07	266526
9.063228E-07	266826
9.056385E-07	267126
9.075021E-07	267428
9.112487E-07	267728
9.073187E-07	268028
9.059241E-07	268328
9.077104E-07	268628
9.061004E-07	268928
9.067098E-07	269228
9.079317E-07	269528
9.070270E-07	269834
9.068150E-07	270134
9.074805E-07	270434
9.073503E-07	270734
9.070212E-07	271034
9.076808E-07	271334
9.089180E-07	271634
9.084770E-07	271934
9.070224E-07	272234
9.102292E-07	272534
9.084837E-07	272834
9.111278E-07	273134
9.090846E-07	273434
9.096170E-07	273734
9.080079E-07	274034
9.077982E-07	274334
9.095706E-07	274634
9.072082E-07	274935
9.232892E-07	275235
9.530659E-07	275535
9.531331E-07	275835
9.534196E-07	276135
9.542181E-07	276435
9.532079E-07	276735
9.529936E-07	277035
9.535013E-07	277335
9.554059E-07	277635
9.540784E-07	277935
9.545167E-07	278235
9.531003E-07	278535
9.528688E-07	278835
9.538427E-07	279135
9.546849E-07	279435
9.536767E-07	279735
9.531064E-07	280035
9.530327E-07	280335
9.532671E-07	280635
9.530515E-07	280935
9.535219E-07	281235
9.534596E-07	281535
9.540632E-07	281835
