S121C	2025-05-23 11:31:16
value unit [W]	time unit [ms]
wavelength	525.000nm
range	AUTO
1.294175E-07	337119
1.293060E-07	337419
1.291406E-07	337719
1.291495E-07	338019
1.294011E-07	338319
1.291775E-07	338619
1.292746E-07	338919
1.290635E-07	339219
1.291238E-07	339519
1.289913E-07	339819
1.289984E-07	340119
1.290771E-07	340419
1.294288E-07	340720
1.289611E-07	341020
1.291666E-07	341320
1.290241E-07	341620
1.289584E-07	341920
1.289106E-07	342220
1.288823E-07	342520
1.288071E-07	342820
1.292108E-07	343120
1.291338E-07	343420
1.291207E-07	343720
1.296912E-07	344020
1.292524E-07	344320
1.317651E-07	344620
1.328666E-07	344920
1.327159E-07	345220
1.329771E-07	345520
1.331465E-07	345820
1.336048E-07	346120
1.327139E-07	346420
1.328000E-07	346720
1.330974E-07	347020
1.329021E-07	347320
1.325348E-07	347620
1.326141E-07	347920
1.339018E-07	348221
1.327292E-07	348521
1.323796E-07	348821
1.328256E-07	349121
1.326691E-07	349421
1.327231E-07	349721
1.327235E-07	350021
1.328300E-07	350321
1.327402E-07	350621
1.329452E-07	350921
1.327446E-07	351221
1.328321E-07	351521
1.327019E-07	351821
1.327678E-07	352121
1.331315E-07	352421
1.326940E-07	352721
1.326680E-07	353021
1.327627E-07	353321
1.328991E-07	353621
1.330676E-07	353921
1.325904E-07	354221
1.345337E-07	354521
1.361210E-07	354821
1.362519E-07	355121
1.373715E-07	355424
1.370851E-07	355724
1.367777E-07	356024
1.371752E-07	356324
1.367594E-07	356624
1.365356E-07	356924
1.366443E-07	357224
1.369330E-07	357524
1.365493E-07	357824
1.364494E-07	358124
1.362197E-07	358431
1.370482E-07	358731
1.368701E-07	359031
1.368899E-07	359331
1.370560E-07	359631
1.371303E-07	359931
1.371310E-07	360231
1.369854E-07	360531
1.371247E-07	360831
1.373413E-07	361131
1.372925E-07	361431
1.369952E-07	361731
1.371959E-07	362031
1.369443E-07	362331
1.369368E-07	362631
1.374081E-07	362932
1.371641E-07	363232
1.372119E-07	363532
1.369139E-07	363832
1.370000E-07	364132
1.370714E-07	364432
1.411494E-07	364732
1.408824E-07	365032
1.409968E-07	365332
1.408935E-07	365632
1.415428E-07	365932
1.405506E-07	366232
1.407322E-07	366532
1.408939E-07	366832
1.411334E-07	367132
1.412051E-07	367432
1.409731E-07	367732
1.413610E-07	368032
1.409878E-07	368332
1.409743E-07	368632
1.414037E-07	368932
1.414645E-07	369232
1.414557E-07	369532
1.411385E-07	369832
1.415322E-07	370133
1.408299E-07	370433
1.410941E-07	370733
1.410114E-07	371033
1.408558E-07	371333
1.408846E-07	371633
1.407128E-07	371933
